RecensieID	RecensieURL	Recensie	Auteur	RecensieArchiefURL	ArchiefURLStatusCheck-13122019	
72	https://www.literatuurplein.nl/recensie.jsp?recensieId=72			http://web.archive.org/web/20191130184629/https://www.literatuurplein.nl/detail/recensie/-i-de-cellist-van-sarajevo-i-van-steven-galloway/72	200	Klik
73	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=587752	De ander van binnenuit kennen - David Grossman	Door Guus Bauer	http://web.archive.org/web/20191127110737/https://literatuurplein.nl/detail/recensie/de-ander-van-binnenuit-kennen-van-david-grossman/73	200	Klik
74	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=590701	De stoel van Elijah - Igor Stiks	Door Guus Bauer	http://web.archive.org/web/20191127110703/https://literatuurplein.nl/detail/recensie/de-stoel-van-elijah-van-igor-stiks/74	200	Klik
75	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=602597	Nul-zes - Ingo Schulze	Door Guus Bauer	http://web.archive.org/web/20191127110542/https://literatuurplein.nl/detail/recensie/nul-zes-van-ingo-schulze/75	200	Klik
75	https://www.literatuurplein.nl/recensie.jsp?recensieId=75			http://web.archive.org/web/20191130185016/https://www.literatuurplein.nl/detail/recensie/-i-nul-zes-i-van-ingo-schulze/75	200	Klik
76	https://www.literatuurplein.nl/recensie.jsp?recensieId=76			http://web.archive.org/web/20191130185110/https://www.literatuurplein.nl/detail/recensie/-i-zes-beetwonden-en-een-tetanusprik-i-van-richard-de-nooy/76	200	Klik
77	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=609270	Slaaf en meester - Carel de Haseth	Door Ezra de Haan	http://web.archive.org/web/20191127110526/https://literatuurplein.nl/detail/recensie/slaaf-en-meester-van-carel-de-haseth/77	200	Klik
77	https://www.literatuurplein.nl/detail/recensie/-i-slaaf-en-meester-i-van-carel-de-haseth/77			http://web.archive.org/web/20191129175844/https://www.literatuurplein.nl/detail/recensie/-i-slaaf-en-meester-i-van-carel-de-haseth/77	200	Klik
77	https://www.literatuurplein.nl/recensie.jsp?recensieId=77			http://web.archive.org/web/20191130185218/https://www.literatuurplein.nl/detail/recensie/-i-slaaf-en-meester-i-van-carel-de-haseth/77	200	Klik
78	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=621119	De tuinman van niemandsland - Guus Bauer	Door Ezra de Haan	http://web.archive.org/web/20191127110424/https://literatuurplein.nl/detail/recensie/de-tuinman-van-niemandsland-van-guus-bauer/78	200	Klik
78	https://www.literatuurplein.nl/recensie.jsp?recensieId=78			http://web.archive.org/web/20191130185330/https://www.literatuurplein.nl/detail/recensie/-i-de-tuinman-van-niemandsland-i-van-guus-bauer/78	200	Klik
79	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=798179	Een fractie van het geheel - Steve Toltz	Door Guus Bauer	http://web.archive.org/web/20191127104248/https://literatuurplein.nl/detail/recensie/een-fractie-van-het-geheel-van-steve-toltz/79	200	Klik
79	https://www.literatuurplein.nl/recensie.jsp?recensieId=79			http://web.archive.org/web/20191130185447/https://www.literatuurplein.nl/detail/recensie/-i-een-fractie-van-het-geheel-i-van-steve-toltz/79	200	Klik
80	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=620917	De communicatieoorlog - Frits Bloemendaal	Door Jef van Gool	http://web.archive.org/web/20191127110441/https://literatuurplein.nl/detail/recensie/de-communicatieoorlog-van-frits-bloemendaal/80	200	Klik
80	https://www.literatuurplein.nl/recensie.jsp?recensieId=80			http://web.archive.org/web/20191130185557/https://www.literatuurplein.nl/detail/recensie/-i-de-communicatieoorlog-i-van-frits-bloemendaal-/80	200	Klik
81	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=620360	Het boek van toeval en toeverlaat - Ingrid Winterbach	Door Ezra de Haan	http://web.archive.org/web/20191127110448/https://literatuurplein.nl/detail/recensie/het-boek-van-toeval-en-toeverlaat-van-ingrid-winterbach/81	200	Klik
82	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=609275	De stilte die volgt op het woord - Cor Gout	Door Ezra de Haan	http://web.archive.org/web/20191127110501/https://literatuurplein.nl/detail/recensie/de-stilte-die-volgt-op-het-woord-van-cor-gout/82	200	Klik
83	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=591571	Pijn - Beau van Erven Dorens	Door Guus Bauer	http://web.archive.org/web/20191127110641/https://literatuurplein.nl/detail/recensie/pijn-van-beau-van-erven-dorens/83	200	Klik
83	https://www.literatuurplein.nl/recensie.jsp?recensieId=83			http://web.archive.org/web/20191130185932/https://www.literatuurplein.nl/detail/recensie/-i-pijn-i-van-beau-van-erven-dorens/83	200	Klik
84	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=621269	Dat was dat - Anneke Claus	Door Ezra de Haan	http://web.archive.org/web/20191127110417/https://literatuurplein.nl/detail/recensie/dat-was-dat-van-anneke-claus/84	200	Klik
84	https://www.literatuurplein.nl/recensie.jsp?recensieId=84			http://web.archive.org/web/20191130190018/https://www.literatuurplein.nl/detail/recensie/-i-dat-was-dat-i-van-anneke-claus/84	200	Klik
86	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=647121	Angel - Tsead Bruinja	Door Ezra de Haan	http://web.archive.org/web/20191127110143/https://literatuurplein.nl/detail/recensie/angel-van-tsead-bruinja/86	200	Klik
87	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=599496	Ajaa - Tjitse Hofman	Door Ezra de Haan	http://web.archive.org/web/20191127110611/https://literatuurplein.nl/detail/recensie/ajaa-van-tjitse-hofman/87	200	Klik
87	https://www.literatuurplein.nl/recensie.jsp?recensieId=87			http://web.archive.org/web/20191130190331/https://www.literatuurplein.nl/detail/recensie/-i-ajaa-i-van-tjitse-hofman/87	200	Klik
88	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=625363	Uit verwachting - Leonie van Mierlo	Door Guus Bauer	http://web.archive.org/web/20191127110342/https://literatuurplein.nl/detail/recensie/uit-verwachting-van-leonie-van-mierlo/88	200	Klik
89	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=621872	Gospels en psalmen - Erik Jan Harmens	Door Ezra de Haan	http://web.archive.org/web/20191127110410/https://literatuurplein.nl/detail/recensie/gospels-en-psalmen-van-erik-jan-harmens/89	200	Klik
90	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=609273	Prooi - Suzanne Binnemans	Door Ezra de Haan	http://web.archive.org/web/20191127110508/https://literatuurplein.nl/detail/recensie/prooi-van-suzanne-binnemans/90	200	Klik
90	https://www.literatuurplein.nl/recensie.jsp?recensieId=90			http://web.archive.org/web/20191130190635/https://www.literatuurplein.nl/detail/recensie/-i-prooi-i-van-suzanne-binnemans/90	200	Klik
91	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=622455	De hoedenwinkel - K. Schippers	Door Ezra de Haan	http://web.archive.org/web/20191127110403/https://literatuurplein.nl/detail/recensie/de-hoedenwinkel-van-k-schippers/91	200	Klik
91	https://www.literatuurplein.nl/recensie.jsp?recensieId=91			http://web.archive.org/web/20191130190724/https://www.literatuurplein.nl/detail/recensie/-i-de-hoedenwinkel-i-van-k-schippers/91	200	Klik
92	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=626893	De mooiste dagen zijn het ergst - Anke Scheeren	Door Guus Bauer	http://web.archive.org/web/20191127110306/https://literatuurplein.nl/detail/recensie/de-mooiste-dagen-zijn-het-ergst-van-anke-scheeren/92	200	Klik
92	https://www.literatuurplein.nl/detail/recensie/-i-de-mooiste-dagen-zijn-het-ergst-i-van-anke-scheeren/92			http://web.archive.org/web/20191129174635/https://www.literatuurplein.nl/detail/recensie/-i-de-mooiste-dagen-zijn-het-ergst-i-van-anke-scheeren/92	200	Klik
92	https://www.literatuurplein.nl/recensie.jsp?recensieId=92			http://web.archive.org/web/20191130190757/https://www.literatuurplein.nl/detail/recensie/-i-de-mooiste-dagen-zijn-het-ergst-i-van-anke-scheeren/92	200	Klik
93	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=641032	De gastspeler - F. Starik	Door Guus Bauer	http://web.archive.org/web/20191127110205/https://literatuurplein.nl/detail/recensie/de-gastspeler-van-f-starik/93	200	Klik
95	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=639946	J. Kessels: the novel - P.F. Thomése	Door Ezra de Haan	http://web.archive.org/web/20191127110225/https://literatuurplein.nl/detail/recensie/j-kessels-the-novel-van-p-f-thomese/95	200	Klik
95	https://www.literatuurplein.nl/detail/recensie/-i-j-kessels-the-novel-i-van-p-f-thomese/95			http://web.archive.org/web/20191129175506/https://www.literatuurplein.nl/detail/recensie/-i-j-kessels-the-novel-i-van-p-f-thomese/95	200	Klik
95	https://www.literatuurplein.nl/recensie.jsp?recensieId=95			http://web.archive.org/web/20191130215616/https://www.literatuurplein.nl/detail/recensie/-i-j-kessels-the-novel-i-van-p-f-thomese/95	200	Klik
96	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=621050	Advocaat van de vijand - Geert-Jan Alexander Knoops	Door Guus Bauer	http://web.archive.org/web/20191127110431/https://literatuurplein.nl/detail/recensie/advocaat-van-de-vijand-van-geert-jan-alexander-knoops/96	200	Klik
96	https://www.literatuurplein.nl/detail/recensie/-i-advocaat-van-de-vijand-i-van-geert-jan-alexander-knoops/96			http://web.archive.org/web/20191129174217/https://www.literatuurplein.nl/detail/recensie/-i-advocaat-van-de-vijand-i-van-geert-jan-alexander-knoops/96	200	Klik
96	https://www.literatuurplein.nl/recensie.jsp?recensieId=96			http://web.archive.org/web/20191130191113/https://www.literatuurplein.nl/detail/recensie/-i-advocaat-van-de-vijand-i-van-geert-jan-alexander-knoops/96	200	Klik
97	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=609269	De prijs van de zee - Erich Zielinski	Door Ezra de Haan	http://web.archive.org/web/20191127110536/https://literatuurplein.nl/detail/recensie/de-prijs-van-de-zee-van-erich-zielinski/97	200	Klik
97	https://www.literatuurplein.nl/detail/recensie/-i-de-prijs-van-de-zee-i-van-erich-zielinski/97			http://web.archive.org/web/20191129174741/https://www.literatuurplein.nl/detail/recensie/-i-de-prijs-van-de-zee-i-van-erich-zielinski/97	200	Klik
97	https://www.literatuurplein.nl/recensie.jsp?recensieId=97			http://web.archive.org/web/20191130191233/https://www.literatuurplein.nl/detail/recensie/-i-de-prijs-van-de-zee-i-van-erich-zielinski/97	200	Klik
98	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=626754	Kooi - Alfred Schaffer	Door Ezra de Haan	http://web.archive.org/web/20191127110313/https://literatuurplein.nl/detail/recensie/kooi-van-alfred-schaffer/98	200	Klik
98	https://www.literatuurplein.nl/recensie.jsp?recensieId=98			http://web.archive.org/web/20191130191343/https://www.literatuurplein.nl/detail/recensie/-i-kooi-i-van-alfred-schaffer/98	200	Klik
99	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=609272	Oud zink - Koos van den Kerkhof	Door Ezra de Haan	http://web.archive.org/web/20191127110519/https://literatuurplein.nl/detail/recensie/oud-zink-van-koos-van-den-kerkhof/99	200	Klik
99	https://www.literatuurplein.nl/recensie.jsp?recensieId=99			http://web.archive.org/web/20191130191508/https://www.literatuurplein.nl/detail/recensie/-i-oud-zink-i-van-koos-van-den-kerkhof/99	200	Klik
100	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=640695	Een twee drie ten dans - Eva Cox	Door Ezra de Haan	http://web.archive.org/web/20191127110218/https://literatuurplein.nl/detail/recensie/een-twee-drie-ten-dans-van-eva-cox/100	200	Klik
100	https://www.literatuurplein.nl/recensie.jsp?recensieId=100			http://web.archive.org/web/20191130174951/https://www.literatuurplein.nl/detail/recensie/-i-een-twee-drie-ten-dans-i-van-eva-cox/100	200	Klik
101	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=638813	De thuiskomst van Jossel Wasserman - Edgar Hilsenrath	Door Guus Bauer	http://web.archive.org/web/20191127110246/https://literatuurplein.nl/detail/recensie/de-thuiskomst-van-jossel-wasserman-van-edgar-hilsenrath/101	200	Klik
102	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=625244	Nee, Plato, nee - W.H. Auden	Door Ezra de Haan	http://web.archive.org/web/20191127110349/https://literatuurplein.nl/detail/recensie/nee-plato-nee-van-w-h-auden/102	200	Klik
102	https://www.literatuurplein.nl/recensie.jsp?recensieId=102			http://web.archive.org/web/20191130175158/https://www.literatuurplein.nl/detail/recensie/-i-nee-plato-nee-i-van-w-h-auden/102	200	Klik
103	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=659705	Scott Zuyderling - Erich Zielinski	Door Ezra de Haan	http://web.archive.org/web/20191127110101/https://literatuurplein.nl/detail/recensie/scott-zuyderling-van-erich-zielinski/103	200	Klik
103	https://www.literatuurplein.nl/detail/recensie/-i-scott-zuyderling-i-van-erich-zielinski/103			http://web.archive.org/web/20191129175832/https://www.literatuurplein.nl/detail/recensie/-i-scott-zuyderling-i-van-erich-zielinski/103	200	Klik
103	https://www.literatuurplein.nl/recensie.jsp?recensieId=103			http://web.archive.org/web/20191130175259/https://www.literatuurplein.nl/detail/recensie/-i-scott-zuyderling-i-van-erich-zielinski/103	200	Klik
104	https://www.literatuurplein.nl/recensie.jsp?recensieId=104			http://web.archive.org/web/20191130175322/https://www.literatuurplein.nl/detail/recensie/-i-visser-i-van-rob-van-essen/104	200	Klik
105	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=756817	Stad der dieven - David Benioff	Door Guus Bauer	http://web.archive.org/web/20191127105244/https://literatuurplein.nl/detail/recensie/stad-der-dieven-van-david-benioff/105	200	Klik
105	https://www.literatuurplein.nl/recensie.jsp?recensieId=105			http://web.archive.org/web/20191130175330/https://www.literatuurplein.nl/detail/recensie/-i-stad-der-dieven-i-van-david-benioff/105	200	Klik
106	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=641054	Verdwenen tijd - Thomas Verbogt	Door Guus Bauer	http://web.archive.org/web/20191127110158/https://literatuurplein.nl/detail/recensie/verdwenen-tijd-van-thomas-verbogt/106	200	Klik
106	https://www.literatuurplein.nl/detail/recensie/-i-verdwenen-tijd-i-van-thomas-verbogt/106			http://web.archive.org/web/20191129180057/https://www.literatuurplein.nl/detail/recensie/-i-verdwenen-tijd-i-van-thomas-verbogt/106	200	Klik
106	https://www.literatuurplein.nl/recensie.jsp?recensieId=106			http://web.archive.org/web/20191130175338/https://www.literatuurplein.nl/detail/recensie/-i-verdwenen-tijd-i-van-thomas-verbogt/106	200	Klik
107	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=661084	Rivier de Lossie - Alfred Birney	Door Ezra de Haan	http://web.archive.org/web/20191127110054/https://literatuurplein.nl/detail/recensie/rivier-de-lossie-van-alfred-birney/107	200	Klik
107	https://www.literatuurplein.nl/recensie.jsp?recensieId=107			http://web.archive.org/web/20191130175346/https://www.literatuurplein.nl/detail/recensie/-i-rivier-de-lossie-i-van-alfred-birney/107	200	Klik
108	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=626018	Het onontkoombaar eigene van de Nederlandse literatuur - Arie Storm	Door Ezra de Haan	http://web.archive.org/web/20191127110335/https://literatuurplein.nl/detail/recensie/het-onontkoombaar-eigene-van-de-nederlandse-literatuur-van-arie-storm/108	200	Klik
110	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=579172	Het tijdperk der wonderen - Aharon Appelfeld	Door Guus Bauer	http://web.archive.org/web/20191127110800/https://literatuurplein.nl/detail/recensie/het-tijdperk-der-wonderen-van-aharon-appelfeld/110	200	Klik
110	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=638950	Bloemen der duisternis - Aharon Appelfeld	Door Guus Bauer	http://web.archive.org/web/20191127110238/https://literatuurplein.nl/detail/recensie/bloemen-der-duisternis-van-aharon-appelfeld/110	200	Klik
110	https://www.literatuurplein.nl/recensie.jsp?recensieId=110			http://web.archive.org/web/20191130175354/https://www.literatuurplein.nl/detail/recensie/-i-bloemen-der-duisternis-i-en-i-het-tijdperk-der-wonderen-i-van-aharon-appelfeld-b-/110	200	Klik
111	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=628132	Bizar - Paul Dentz	Door Guus Bauer	http://web.archive.org/web/20191127110259/https://literatuurplein.nl/detail/recensie/bizar-van-paul-dentz/111	200	Klik
112	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=396463	De prijswinnaars - Julio Cortázar	Door Ellen IJzerman	http://web.archive.org/web/20191127111258/https://literatuurplein.nl/detail/recensie/de-prijswinnaars-van-julio-cortazar/112	200	Klik
113	https://literatuurplein.nl/recensies?action=titelrecensies&boekId=640856	De filosofie van de heuvel - Ilja Leonard Pfeijffer	Door Ezra de Haan	http://web.archive.org/web/20191127110212/https://literatuurplein.nl/detail/recensie/de-filosofie-van-de-heuvel-van-ilja-leonard-pfeijffer/113	200	Klik
